"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"4730","GO:0010604",1.28975481913947e-18,1,59,2950,"positive regulation of macromolecule metabolic process","BP",2.70090927919677e-14
"4534","GO:0009893",2.46500801240921e-18,1,61,3210,"positive regulation of metabolic process","BP",2.70090927919677e-14
"4577","GO:0010033",1.76340948147078e-17,1,56,2767,"response to organic substance","BP",1.28811184589835e-13
"10455","GO:0042221",9.20762332128518e-17,1,62,3543,"response to chemical","BP",5.04439643656609e-13
"4747","GO:0010628",2.86026354177031e-16,1,45,1870,"positive regulation of gene expression","BP",1.25359630508709e-12
"13474","GO:0051173",2.03065343397232e-15,1,52,2652,"positive regulation of nitrogen compound metabolic process","BP",7.41662322534489e-12
"7648","GO:0031325",4.67917176739588e-15,1,53,2813,"positive regulation of cellular metabolic process","BP",1.46484814443876e-11
"12005","GO:0045944",1.72418313244948e-14,1,31,949,"positive regulation of transcription by RNA polymerase II","BP",4.72296864556224e-11
"3635","GO:0007275",3.14062117620878e-14,1,63,4184,"multicellular organism development","BP",7.64706360615992e-11
"15730","GO:0070887",6.42297479979451e-14,1,51,2756,"cellular response to chemical stimulus","BP",1.40753069762697e-10
"17689","GO:0098772",8.7885615823172e-14,1,52,2907,"molecular function regulator","MF",1.4980656468333e-10
"726","GO:0001944",8.87462772051824e-14,1,25,627,"vasculature development","BP",1.4980656468333e-10
"12957","GO:0048731",8.88694597464313e-14,1,59,3766,"system development","BP",1.4980656468333e-10
"14302","GO:0060255",1.2304655988143e-13,1,71,5339,"regulation of macromolecule metabolic process","BP",1.92603022374404e-10
"13010","GO:0048856",1.50415679081591e-13,1,65,4577,"anatomical structure development","BP",2.19747279426266e-10
"4703","GO:0010556",1.73461856299719e-13,1,55,3293,"regulation of macromolecule biosynthetic process","BP",2.37577694934502e-10
"21271","GO:2000112",2.56058270235056e-13,1,54,3207,"regulation of cellular macromolecule biosynthetic process","BP",3.16973228279238e-10
"13472","GO:0051171",2.60359501187656e-13,1,67,4840,"regulation of nitrogen compound metabolic process","BP",3.16973228279238e-10
"483","GO:0001568",2.82645670021521e-13,1,24,600,"blood vessel development","BP",3.25994590150085e-10
"9480","GO:0035239",3.71870971375375e-13,1,26,733,"tube morphogenesis","BP",3.98422259250712e-10
"16753","GO:0080090",3.81804665705254e-13,1,68,5015,"regulation of primary metabolic process","BP",3.98422259250712e-10
"12835","GO:0048513",4.94444332343918e-13,1,49,2728,"animal organ development","BP",4.84422484013507e-10
"13417","GO:0051094",5.08429183732348e-13,1,32,1153,"positive regulation of developmental process","BP",4.84422484013507e-10
"4530","GO:0009889",5.90262894496627e-13,1,56,3501,"regulation of biosynthetic process","BP",5.28500526016062e-10
"7646","GO:0031323",6.02925670822376e-13,1,69,5204,"regulation of cellular metabolic process","BP",5.28500526016062e-10
"455","GO:0001525",6.83435034885564e-13,1,21,450,"angiogenesis","BP",5.7603059055701e-10
"6371","GO:0019222",7.27029825040748e-13,1,73,5808,"regulation of metabolic process","BP",5.90078947627517e-10
"9517","GO:0035295",7.93190869651988e-13,1,28,890,"tube development","BP",6.20785168484059e-10
"7649","GO:0031326",9.74720313470184e-13,1,55,3423,"regulation of cellular biosynthetic process","BP",7.36552446530538e-10
"6368","GO:0019219",1.02646352324106e-12,1,54,3314,"regulation of nucleobase-containing compound metabolic process","BP",7.49797388276818e-10
"12836","GO:0048514",1.37618558013036e-12,1,22,525,"blood vessel morphogenesis","BP",9.72830025902474e-10
"15943","GO:0071310",1.53436458780804e-12,1,44,2254,"cellular response to organic substance","BP",1.0507520492883e-09
"4704","GO:0010557",1.705469735934e-12,1,36,1528,"positive regulation of macromolecule biosynthetic process","BP",1.13253526646235e-09
"430","GO:0001228",1.92267959777216e-12,1,19,368,"DNA-binding transcription activator activity, RNA polymerase II-specific","MF",1.23922355016409e-09
"421","GO:0001216",2.22514218927762e-12,1,19,371,"DNA-binding transcription activator activity","MF",1.39319331245228e-09
"8311","GO:0032502",2.61175584525063e-12,1,66,4971,"developmental process","BP",1.58983382202284e-09
"4532","GO:0009891",3.15495647367368e-12,1,37,1644,"positive regulation of biosynthetic process","BP",1.82134250506762e-09
"4666","GO:0010468",3.15830132301587e-12,1,59,4004,"regulation of gene expression","BP",1.82134250506762e-09
"13512","GO:0051252",3.85179606684023e-12,1,51,3077,"regulation of RNA metabolic process","BP",2.16431433355735e-09
"3030","GO:0006357",4.96724612303229e-12,1,41,2050,"regulation of transcription by RNA polymerase II","BP",2.72130578850324e-09
"15241","GO:0065009",5.30921193584198e-12,1,46,2551,"regulation of molecular function","BP",2.83770903322051e-09
