"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"7646","GO:0031323",1.49628861133068e-44,1,642,5204,"regulation of cellular metabolic process","BP",3.27896686287006e-40
"13472","GO:0051171",2.57366100895808e-43,1,607,4840,"regulation of nitrogen compound metabolic process","BP",2.81996036751537e-39
"16753","GO:0080090",3.89293812382545e-42,1,619,5015,"regulation of primary metabolic process","BP",2.84366153485036e-38
"14302","GO:0060255",7.28728936095267e-41,1,642,5339,"regulation of macromolecule metabolic process","BP",3.99234147639792e-37
"6371","GO:0019222",1.45445010721799e-39,1,677,5808,"regulation of metabolic process","BP",6.37456392991501e-36
"13512","GO:0051252",1.03797590317211e-36,1,429,3077,"regulation of RNA metabolic process","BP",3.79103399035229e-33
"6368","GO:0019219",1.61600313587761e-36,1,451,3314,"regulation of nucleobase-containing compound metabolic process","BP",5.05901324566029e-33
"4666","GO:0010468",2.95980802774526e-36,1,512,4004,"regulation of gene expression","BP",8.1076541400012e-33
"19679","GO:1903506",5.79113125022711e-34,1,398,2837,"regulation of nucleic acid-templated transcription","BP",1.27226482725651e-30
"3028","GO:0006355",5.80571701768966e-34,1,393,2787,"regulation of transcription, DNA-templated","BP",1.27226482725651e-30
"21820","GO:2001141",8.69391886241167e-34,1,398,2842,"regulation of RNA biosynthetic process","BP",1.60685897774406e-30
"4703","GO:0010556",8.7990817436017e-34,1,441,3293,"regulation of macromolecule biosynthetic process","BP",1.60685897774406e-30
"7649","GO:0031326",3.56761090600534e-33,1,451,3423,"regulation of cellular biosynthetic process","BP",5.656228949241e-30
"21271","GO:2000112",3.61354409461413e-33,1,431,3207,"regulation of cellular macromolecule biosynthetic process","BP",5.656228949241e-30
"4530","GO:0009889",4.39281442369978e-33,1,458,3501,"regulation of biosynthetic process","BP",6.41760901873047e-30
"17525","GO:0097659",1.39220885170785e-32,1,409,2996,"nucleic acid-templated transcription","BP",1.90680404852036e-29
"8476","GO:0032774",1.68678183329459e-32,1,410,3009,"RNA biosynthetic process","BP",2.17436100557751e-29
"3024","GO:0006351",2.68160369124986e-32,1,404,2954,"transcription, DNA-templated","BP",3.26470351611386e-29
"4534","GO:0009893",4.74391904194185e-31,1,423,3210,"positive regulation of metabolic process","BP",5.47148641500599e-28
"4730","GO:0010604",3.01772128924628e-30,1,396,2950,"positive regulation of macromolecule metabolic process","BP",3.30651721662715e-27
"13226","GO:0050794",8.86435011889736e-30,1,868,8630,"regulation of cellular process","BP",9.25016040502461e-27
"10810","GO:0042981",2.27373462086082e-29,1,218,1289,"regulation of apoptotic process","BP",2.26484638552473e-26
"10868","GO:0043067",2.46784070816788e-29,1,220,1307,"regulation of programmed cell death","BP",2.2716297020761e-26
