"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"14302","GO:0060255",2.77714390842296e-20,1,794,5339,"regulation of macromolecule metabolic process","BP",6.08583316091807e-16
"6371","GO:0019222",2.52027733775532e-19,1,845,5808,"regulation of metabolic process","BP",2.14666454632619e-15
"7646","GO:0031323",2.93875770693555e-19,1,775,5204,"regulation of cellular metabolic process","BP",2.14666454632619e-15
"4666","GO:0010468",1.28120614869823e-18,1,621,4004,"regulation of gene expression","BP",6.72658182931894e-15
"4534","GO:0009893",1.54361810475023e-18,1,519,3210,"positive regulation of metabolic process","BP",6.72658182931894e-15
"13472","GO:0051171",1.84172177493445e-18,1,726,4840,"regulation of nitrogen compound metabolic process","BP",6.72658182931894e-15
"16753","GO:0080090",5.84389293857526e-18,1,745,5015,"regulation of primary metabolic process","BP",1.8294724265134e-14
"4730","GO:0010604",2.29306104126545e-17,1,480,2950,"positive regulation of macromolecule metabolic process","BP",6.28126745728639e-14
"4665","GO:0010467",2.86219548245515e-17,1,717,4882,"gene expression","BP",6.96912797805801e-14
"4747","GO:0010628",4.88102439491123e-17,1,333,1870,"positive regulation of gene expression","BP",1.06962768590085e-13
"6370","GO:0019221",2.67101948755253e-16,1,146,668,"cytokine-mediated signaling pathway","BP",5.32115645911147e-13
"7648","GO:0031325",1.13319591006834e-15,1,454,2813,"positive regulation of cellular metabolic process","BP",2.0694045977698e-12
"12839","GO:0048519",4.18942027437124e-15,1,677,4617,"negative regulation of biological process","BP",7.06207353019779e-12
"9005","GO:0034097",5.48276813127973e-15,1,200,1038,"response to cytokine","BP",8.58209863063315e-12
"13474","GO:0051173",6.42708482583998e-15,1,429,2652,"positive regulation of nitrogen compound metabolic process","BP",9.38954245823049e-12
"15963","GO:0071345",7.34969532510624e-15,1,188,961,"cellular response to cytokine stimulus","BP",1.00663264596486e-11
"12838","GO:0048518",8.67446064833928e-15,1,743,5171,"positive regulation of biological process","BP",1.11818900381004e-11
"13222","GO:0050789",1.09749443074759e-14,1,1197,9095,"regulation of biological process","BP",1.33613849752238e-11
"10922","GO:0043170",1.6892007876545e-14,1,1057,7898,"macromolecule metabolic process","BP",1.94827084529793e-11
"8305","GO:0032496",1.85707844835692e-14,1,78,281,"response to lipopolysaccharide","BP",2.03480085586468e-11
"911","GO:0002237",3.01645871533063e-14,1,80,294,"response to molecule of bacterial origin","BP",3.14774648989312e-11
"3450","GO:0006954",3.42504423759756e-14,1,136,634,"inflammatory response","BP",3.41165542830514e-11
"4577","GO:0010033",4.68158246031808e-14,1,436,2767,"response to organic substance","BP",4.46053034936567e-11
"5584","GO:0016070",6.15143673501245e-14,1,580,3892,"RNA metabolic process","BP",5.61677435879429e-11
"13512","GO:0051252",6.93572414049154e-14,1,483,3077,"regulation of RNA metabolic process","BP",6.07957835258926e-11
